2017-08-05,星期六,38℃,29℃,多云,西北风 2级
2017-08-06,星期日,39℃,28℃,晴,东南风 1级
2017-08-07,星期一,40℃,25℃,雷阵雨,北风 2级
2017-08-08,星期二,28℃,23℃,大雨,西南风 1级
2017-08-09,星期三,34℃,24℃,多云,西风 1级
2017-08-10,星期四,37℃,26℃,多云,西北风 2级
2017-08-11,星期五,31℃,25℃,阵雨,西风 2级
2017-08-12,星期六,26℃,22℃,阵雨,西北风 1级
2017-08-13,星期日,31℃,22℃,多云,西北风 2级
2017-08-14,星期一,35℃,25℃,多云,西北风 2级
2017-08-15,星期二,36℃,27℃,多云,东北风 2级
2017-08-16,星期三,36℃,27℃,多云,西南风 2级
2017-08-17,星期四,38℃,28℃,多云,东南风 1级
2017-08-18,星期五,38℃,28℃,晴,东南风 1级
2017-08-19,星期六,38℃,28℃,晴,西北风 2级
2017-08-20,星期日,38℃,29℃,晴,东南风 2级
2017-08-21,星期一,40℃,30℃,阴,西北风 2级
2017-08-22,星期二,40℃,30℃,晴,东风 2级
2017-08-23,星期三,37℃,30℃,多云,西南风 1级
2017-08-24,星期四,35℃,26℃,阵雨,西北风 2级
2017-08-25,星期五,34℃,25℃,阵雨,西北风 2级
2017-08-26,星期六,36℃,26℃,多云,东风 1级
2017-08-27,星期日,38℃,27℃,晴,东风 2级
2017-08-28,星期一,37℃,27℃,晴,东风 2级
2017-08-29,星期二,34℃,27℃,阵雨,西北风 2级
2017-08-30,星期三,33℃,26℃,阴,北风 2级
2017-08-31,星期四,31℃,23℃,阵雨,西北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2017-09-01,星期五,24℃,20℃,阵雨,西北风 2级
2017-09-02,星期六,25℃,21℃,大雨,北风 微风
2017-09-03,星期日,27℃,22℃,阴,东北风 1级
2017-09-04,星期一,26℃,21℃,阵雨,西北风 2级
2017-09-05,星期二,23℃,20℃,中雨,西北风 2级
2017-09-06,星期三,26℃,21℃,阴,西南风 1级
2017-09-07,星期四,30℃,21℃,多云,西风 1级
2017-09-08,星期五,30℃,23℃,多云,北风 2级
2017-09-09,星期六,26℃,22℃,中雨,西风 1级
2017-09-10,星期日,26℃,21℃,阵雨,北风 2级
2017-09-11,星期一,31℃,20℃,多云,西北风 1级
2017-09-12,星期二,31℃,21℃,晴,东南风 1级
2017-09-13,星期三,32℃,21℃,多云,东北风 1级
2017-09-14,星期四,32℃,24℃,多云,东风 1级
2017-09-15,星期五,30℃,23℃,多云,东南风 1级
2017-09-16,星期六,33℃,24℃,多云,西北风 2级
2017-09-17,星期日,32℃,25℃,多云,西北风 2级
2017-09-18,星期一,26℃,21℃,阵雨,西北风 2级
2017-09-19,星期二,26℃,21℃,小雨,北风 2级
2017-09-20,星期三,24℃,20℃,阵雨,西北风 2级
2017-09-21,星期四,26℃,21℃,阴,东风 1级
2017-09-22,星期五,27℃,22℃,阴,北风 1级
2017-09-23,星期六,27℃,22℃,阵雨,西北风 2级
2017-09-24,星期日,28℃,21℃,阵雨,西北风 1级
2017-09-25,星期一,28℃,22℃,阴,西北风 1级
2017-09-26,星期二,30℃,22℃,多云,北风 2级
2017-09-27,星期三,24℃,19℃,小雨,西风 2级
2017-09-28,星期四,22℃,19℃,阵雨,北风 微风
2017-09-29,星期五,23℃,20℃,阵雨,北风 1级
2017-09-30,星期六,24℃,19℃,阴,西北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2017-10-01,星期日,23℃,20℃,阴,东南风 1级
2017-10-02,星期一,25℃,20℃,阴,西北风 2级
2017-10-03,星期二,23℃,20℃,中雨,北风 2级
2017-10-04,星期三,19℃,17℃,中雨,西北风 1级
2017-10-05,星期四,20℃,16℃,阴,北风 2级
2017-10-06,星期五,23℃,18℃,阴,西北风 2级
2017-10-07,星期六,28℃,19℃,阴,西风 1级
2017-10-08,星期日,30℃,20℃,多云,西北风 1级
2017-10-09,星期一,30℃,20℃,多云,西北风 2级
2017-10-10,星期二,18℃,14℃,小雨,西北风 1级
2017-10-11,星期三,16℃,13℃,小雨,西北风 2级
2017-10-12,星期四,17℃,15℃,小雨,北风 微风
2017-10-13,星期五,17℃,15℃,小雨,西北风 2级
2017-10-14,星期六,18℃,16℃,小雨,西风 1级
2017-10-15,星期日,19℃,16℃,阴,东北风 1级
2017-10-16,星期一,20℃,17℃,阴,西北风 2级
2017-10-17,星期二,19℃,15℃,阵雨,西北风 2级
2017-10-18,星期三,18℃,15℃,阵雨,西北风 1级
2017-10-19,星期四,22℃,16℃,多云,北风 1级
2017-10-20,星期五,22℃,17℃,阴,北风 微风
2017-10-21,星期六,20℃,18℃,小雨,西南风 1级
2017-10-22,星期日,17℃,16℃,小雨,西北风 2级
2017-10-23,星期一,19℃,15℃,阴,西北风 2级
2017-10-24,星期二,20℃,15℃,阴,东北风 1级
2017-10-25,星期三,19℃,16℃,小雨,西北风 1级
2017-10-26,星期四,15℃,0℃,多云,无持续风向 小于3级
2017-10-27,星期五,15℃,0℃,多云,无持续风向 小于3级
2017-10-28,星期六,17℃,0℃,阴,无持续风向 小于3级
2017-10-29,星期日,17℃,0℃,阴,无持续风向 小于3级
2017-10-30,星期一,22℃,15℃,多云,西北风 2级
2017-10-31,星期二,23℃,14℃,多云,西北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2017-11-01,星期三,22℃,16℃,阴,西北风 1级
2017-11-02,星期四,21℃,14℃,晴,东北风 1级
2017-11-03,星期五,22℃,13℃,晴,北风 1级
2017-11-04,星期六,24℃,14℃,晴,东南风 2级
2017-11-05,星期日,22℃,14℃,多云,西北风 2级
2017-11-06,星期一,22℃,13℃,多云,东北风 1级
2017-11-07,星期二,23℃,14℃,晴,西风 1级
2017-11-08,星期三,25℃,15℃,晴,东风 2级
2017-11-09,星期四,23℃,15℃,多云,东北风 2级
2017-11-10,星期五,18℃,13℃,阴,西北风 2级
2017-11-11,星期六,15℃,9℃,晴,东风 2级
2017-11-12,星期日,16℃,12℃,多云,东北风 2级
2017-11-13,星期一,17℃,13℃,晴,西北风 1级
2017-11-14,星期二,18℃,14℃,阴,东北风 1级
2017-11-15,星期三,19℃,13℃,阴,东北风 2级
2017-11-16,星期四,19℃,16℃,阴,东北风 2级
2017-11-17,星期五,17℃,15℃,多云,北风 2级
2017-11-18,星期六,15℃,12℃,阴,东北风 2级
2017-11-19,星期日,11℃,9℃,多云,东风 2级
2017-11-20,星期一,11℃,9℃,多云,东北风 1级
2017-11-21,星期二,11℃,9℃,晴,东北风 1级
2017-11-22,星期三,12℃,10℃,多云,东北风 1级
2017-11-23,星期四,9℃,8℃,晴,西北风 1级
2017-11-24,星期五,13℃,8℃,晴,南风 1级
2017-11-25,星期六,16℃,8℃,晴,西北风 1级
2017-11-26,星期日,16℃,8℃,晴,东风 1级
2017-11-27,星期一,14℃,10℃,多云,东北风 2级
2017-11-28,星期二,14℃,11℃,晴,东风 1级
2017-11-29,星期三,13℃,9℃,多云,东北风 2级
2017-11-30,星期四,13℃,9℃,多云,东北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2017-12-01,星期五,14℃,11℃,多云,东北风 2级
2017-12-02,星期六,15℃,10℃,晴,东北风 2级
2017-12-03,星期日,13℃,10℃,晴,西北风 1级
2017-12-04,星期一,12℃,8℃,多云,东北风 2级
2017-12-05,星期二,13℃,9℃,多云,东风 2级
2017-12-06,星期三,11℃,9℃,多云,东风 1级
2017-12-07,星期四,12℃,9℃,阴,东北风 2级
2017-12-08,星期五,11℃,9℃,多云,西风 2级
2017-12-09,星期六,15℃,7℃,晴,东北风 2级
2017-12-10,星期日,13℃,8℃,晴,西北风 1级
2017-12-11,星期一,13℃,9℃,阴,东北风 1级
2017-12-12,星期二,11℃,9℃,多云,东北风 2级
2017-12-13,星期三,10℃,7℃,晴,东风 2级
2017-12-14,星期四,11℃,7℃,多云,东北风 2级
2017-12-15,星期五,9℃,8℃,多云,西北风 2级
2017-12-16,星期六,11℃,6℃,多云,北风 1级
2017-12-17,星期日,10℃,6℃,晴,东风 1级
2017-12-18,星期一,10℃,6℃,晴,西风 1级
2017-12-19,星期二,12℃,4℃,晴,南风 1级
2017-12-20,星期三,13℃,5℃,晴,东南风 1级
2017-12-21,星期四,11℃,2℃,晴,东北风 1级
2017-12-22,星期五,8℃,4℃,晴,西北风 1级
2017-12-23,星期六,12℃,7℃,晴,西南风 1级
2017-12-24,星期日,12℃,4℃,晴,东南风 1级
2017-12-25,星期一,13℃,4℃,晴,东北风 1级
2017-12-26,星期二,11℃,6℃,多云,西南风 1级
2017-12-27,星期三,10℃,6℃,多云,东北风 1级
2017-12-28,星期四,11℃,5℃,霾,东北风 2级
2017-12-29,星期五,9℃,7℃,阴,西南风 1级
2017-12-30,星期六,11℃,4℃,晴,西风 2级
2017-12-31,星期日,11℃,3℃,多云,东北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2018-01-01,星期一,11℃,7℃,阴,东北风 1级
2018-01-02,星期二,9℃,8℃,阴,东北风 1级
2018-01-03,星期三,9℃,7℃,雨,东北风 1级
2018-01-04,星期四,7℃,4℃,多云,东北风 2级
2018-01-05,星期五,8℃,5℃,阴,东北风 2级
2018-01-06,星期六,7℃,2℃,晴,东北风 2级
2018-01-07,星期日,5℃,3℃,多云,北风 2级
2018-01-08,星期一,8℃,2℃,晴,北风 2级
2018-01-09,星期二,11℃,2℃,晴,北风 1级
2018-01-10,星期三,12℃,2℃,晴,西北风 1级
2018-01-11,星期四,11℃,2℃,晴,东北风 1级
2018-01-12,星期五,10℃,3℃,晴,东风 2级
2018-01-13,星期六,8℃,7℃,霾,东风 2级
2018-01-14,星期日,13℃,4℃,晴,东北风 2级
2018-01-15,星期一,10℃,4℃,阴,东北风 2级
2018-01-16,星期二,12℃,4℃,晴,西南风 2级
2018-01-17,星期三,10℃,3℃,晴,东北风 2级
2018-01-18,星期四,10℃,7℃,阴,东南风 1级
2018-01-19,星期五,10℃,7℃,晴,东北风 1级
2018-01-20,星期六,10℃,5℃,阴,东北风 1级
2018-01-21,星期日,11℃,5℃,晴,南风 1级
2018-01-22,星期一,11℃,5℃,晴,东北风 2级
2018-01-23,星期二,11℃,7℃,多云,东北风 2级
2018-01-24,星期三,11℃,8℃,雨,东北风 2级
2018-01-25,星期四,6℃,2℃,多云,北风 2级
2018-01-26,星期五,5℃,1℃,多云,东北风 2级
2018-01-27,星期六,4℃,0℃,晴,东北风 2级
2018-01-28,星期日,6℃,2℃,晴,北风 1级
2018-01-29,星期一,8℃,3℃,晴,东北风 1级
2018-01-30,星期二,5℃,1℃,多云,东北风 2级
2018-01-31,星期三,8℃,1℃,多云,西北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2018-02-01,星期四,6℃,0℃,多云,东北风 2级
2018-02-02,星期五,9℃,4℃,阴,西南风 1级
2018-02-03,星期六,10℃,4℃,多云,东风 2级
2018-02-04,星期日,6℃,3℃,多云,东风 2级
2018-02-05,星期一,7℃,3℃,晴,东风 1级
2018-02-06,星期二,10℃,3℃,多云,东北风 2级
2018-02-07,星期三,11℃,5℃,晴,西北风 1级
2018-02-08,星期四,12℃,4℃,晴,东风 2级
2018-02-09,星期五,9℃,4℃,晴,北风 2级
2018-02-10,星期六,7℃,4℃,多云,北风 2级
2018-02-11,星期日,7℃,4℃,多云,东北风 1级
2018-02-12,星期一,7℃,4℃,晴,东北风 1级
2018-02-13,星期二,11℃,4℃,晴,东北风 2级
2018-02-14,星期三,12℃,6℃,阴,东北风 2级
2018-02-15,星期四,12℃,7℃,多云,西风 1级
2018-02-16,星期五,17℃,5℃,晴,东北风 2级
2018-02-17,星期六,13℃,8℃,阴,东北风 2级
2018-02-18,星期日,12℃,6℃,晴,北风 2级
2018-02-19,星期一,11℃,8℃,晴,北风 2级
2018-02-20,星期二,13℃,8℃,晴,东北风 2级
2018-02-21,星期三,11℃,8℃,阴,东北风 2级
2018-02-22,星期四,9℃,5℃,阴,东北风 2级
2018-02-23,星期五,13℃,6℃,晴,东北风 2级
2018-02-24,星期六,15℃,7℃,多云,西北风 2级
2018-02-25,星期日,19℃,8℃,晴,东风 2级
2018-02-26,星期一,15℃,8℃,晴,东风 2级
2018-02-27,星期二,15℃,8℃,多云,东北风 1级
2018-02-28,星期三,18℃,9℃,晴,东北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2018-03-01,星期四,21℃,11℃,晴,北风 2级
2018-03-02,星期五,21℃,13℃,多云,东北风 2级
2018-03-03,星期六,22℃,13℃,多云,东北风 2级
2018-03-04,星期日,18℃,13℃,多云,西北风 2级
2018-03-05,星期一,14℃,12℃,多云,东风 2级
2018-03-06,星期二,13℃,11℃,阴,东北风 2级
2018-03-07,星期三,13℃,8℃,多云,东北风 2级
2018-03-08,星期四,19℃,7℃,多云,东风 2级
2018-03-09,星期五,23℃,9℃,晴,东风 2级
2018-03-10,星期六,18℃,12℃,晴,东风 3级
2018-03-11,星期日,16℃,12℃,多云,东南风 2级
2018-03-12,星期一,17℃,11℃,多云,东北风 2级
2018-03-13,星期二,20℃,13℃,多云,东北风 1级
2018-03-14,星期三,22℃,12℃,晴,东北风 1级
2018-03-15,星期四,25℃,12℃,晴,东风 2级
2018-03-16,星期五,26℃,13℃,多云,东南风 3级
2018-03-17,星期六,25℃,14℃,多云,东北风 3级
2018-03-18,星期日,19℃,13℃,多云,北风 2级
2018-03-19,星期一,17℃,10℃,多云,北风 2级
2018-03-20,星期二,20℃,9℃,多云,东北风 2级
2018-03-21,星期三,20℃,12℃,阴,东南风 1级
2018-03-22,星期四,23℃,12℃,多云,东风 1级
2018-03-23,星期五,20℃,14℃,多云,东风 2级
2018-03-24,星期六,17℃,12℃,多云,东北风 2级
2018-03-25,星期日,20℃,13℃,晴,东北风 1级
2018-03-26,星期一,22℃,13℃,多云,东北风 2级
2018-03-27,星期二,20℃,15℃,雨,西风 1级
2018-03-28,星期三,18℃,15℃,雨,东风 1级
2018-03-29,星期四,22℃,15℃,晴,东风 1级
2018-03-30,星期五,23℃,15℃,多云,东风 2级
2018-03-31,星期六,20℃,15℃,阴,西风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2018-04-01,星期日,23℃,16℃,晴,西风 1级
2018-04-02,星期一,28℃,14℃,晴,东风 2级
2018-04-03,星期二,32℃,16℃,晴,东北风 2级
2018-04-04,星期三,29℃,19℃,多云,东南风 2级
2018-04-05,星期四,23℃,14℃,雨,东北风 3级
2018-04-06,星期五,19℃,11℃,阴,东北风 1级
2018-04-07,星期六,21℃,9℃,多云,东南风 2级
2018-04-08,星期日,24℃,11℃,晴,东风 2级
2018-04-09,星期一,29℃,14℃,多云,东风 2级
2018-04-10,星期二,29℃,18℃,多云,东南风 1级
2018-04-11,星期三,27℃,19℃,多云,东南风 2级
2018-04-12,星期四,26℃,21℃,多云,东风 2级
2018-04-13,星期五,22℃,13℃,雨,西北风 2级
2018-04-14,星期六,14℃,11℃,多云,西北风 2级
2018-04-15,星期日,18℃,11℃,多云,东北风 1级
2018-04-16,星期一,23℃,12℃,晴,东风 2级
2018-04-17,星期二,29℃,14℃,晴,东风 2级
2018-04-18,星期三,32℃,17℃,晴,东南风 2级
2018-04-19,星期四,30℃,21℃,多云,东南风 3级
2018-04-20,星期五,25℃,19℃,雨,东风 2级
2018-04-21,星期六,26℃,19℃,雨,东北风 1级
2018-04-22,星期日,24℃,19℃,晴,东北风 2级
2018-04-23,星期一,22℃,18℃,雨,北风 1级
2018-04-24,星期二,20℃,17℃,雨,东风 2级
2018-04-25,星期三,20℃,16℃,多云,南风 2级
2018-04-26,星期四,25℃,15℃,晴,北风 1级
2018-04-27,星期五,26℃,16℃,晴,东风 1级
2018-04-28,星期六,26℃,18℃,雨,东风 2级
2018-04-29,星期日,29℃,18℃,多云,北风 2级
2018-04-30,星期一,31℃,21℃,阴,东北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2018-05-01,星期二,24℃,20℃,多云,北风 2级
2018-05-02,星期三,26℃,21℃,多云,东风 1级
2018-05-03,星期四,23℃,19℃,雨,东南风 2级
2018-05-04,星期五,28℃,20℃,雨,东风 2级
2018-05-05,星期六,25℃,19℃,雨,东北风 2级
2018-05-06,星期日,24℃,15℃,多云,西风 2级
2018-05-07,星期一,28℃,16℃,晴,东风 2级
2018-05-08,星期二,29℃,18℃,阴,东风 2级
2018-05-09,星期三,24℃,17℃,阴,东风 2级
2018-05-10,星期四,21℃,18℃,雨,东北风 2级
2018-05-11,星期五,20℃,17℃,多云,西风 2级
2018-05-12,星期六,28℃,17℃,阴,东风 1级
2018-05-13,星期日,31℃,17℃,多云,东风 1级
2018-05-14,星期一,32℃,21℃,多云,东南风 2级
2018-05-15,星期二,34℃,22℃,晴,东南风 2级
2018-05-16,星期三,34℃,23℃,多云,东南风 2级
2018-05-17,星期四,29℃,20℃,雨,西南风 2级
2018-05-18,星期五,29℃,23℃,晴,西南风 2级
2018-05-19,星期六,29℃,22℃,多云,东风 2级
2018-05-20,星期日,31℃,22℃,多云,东风 2级
2018-05-21,星期一,32℃,22℃,阴,东风 2级
2018-05-22,星期二,27℃,16℃,阴,西北风 3级
2018-05-23,星期三,22℃,14℃,多云,东风 2级
2018-05-24,星期四,23℃,19℃,多云,东北风 2级
2018-05-25,星期五,26℃,19℃,阴,西南风 1级
2018-05-26,星期六,23℃,20℃,雨,西北风 2级
2018-05-27,星期日,21℃,18℃,多云,西南风 2级
2018-05-28,星期一,26℃,18℃,晴,东北风 2级
2018-05-29,星期二,24℃,19℃,多云,东北风 2级
2018-05-30,星期三,22℃,18℃,雨,东风 1级
2018-05-31,星期四,24℃,19℃,多云,东北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2018-06-01,星期五,24℃,18℃,晴,东风 2级
2018-06-02,星期六,27℃,20℃,多云,北风 1级
2018-06-03,星期日,25℃,19℃,多云,北风 2级
2018-06-04,星期一,27℃,19℃,多云,西南风 2级
2018-06-05,星期二,31℃,20℃,晴,东风 1级
2018-06-06,星期三,33℃,20℃,晴,东风 1级
2018-06-07,星期四,34℃,22℃,晴,东风 1级
2018-06-08,星期五,26℃,22℃,阴,西北风 2级
2018-06-09,星期六,29℃,20℃,多云,西风 2级
2018-06-10,星期日,31℃,19℃,晴,东风 1级
2018-06-11,星期一,30℃,23℃,大雨到暴雨,北风 2级
2018-06-12,星期二,25℃,20℃,多云,东风 1级
2018-06-13,星期三,26℃,21℃,多云,西南风 1级
2018-06-14,星期四,29℃,22℃,多云,西南风 2级
2018-06-15,星期五,25℃,22℃,阴,东北风 2级
2018-06-16,星期六,25℃,21℃,多云转小雨,西北风 1级
2018-06-17,星期日,25℃,20℃,小雨到中雨,北风 1级
2018-06-18,星期一,25℃,20℃,小雨,西北风 2级
2018-06-19,星期二,29℃,24℃,阴,西南风 1级
2018-06-20,星期三,26℃,23℃,多云,东风 1级
2018-06-21,星期四,26℃,22℃,小雨,东北风 2级
2018-06-22,星期五,26℃,24℃,晴,北风 1级
2018-06-23,星期六,34℃,23℃,多云转小雨,东风 1级
2018-06-24,星期日,29℃,24℃,阴,东南风 2级
2018-06-25,星期一,36℃,25℃,多云,东南风 3级
2018-06-26,星期二,36℃,25℃,阴,东南风 3级
2018-06-27,星期三,36℃,26℃,阴,东南风 2级
2018-06-28,星期四,37℃,27℃,阴,东风 2级
2018-06-29,星期五,35℃,25℃,阴,东南风 2级
2018-06-30,星期六,32℃,28℃,小雨,东北风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2018-07-01,星期日,33℃,25℃,阴,东风 2级
2018-07-02,星期一,33℃,25℃,雨,东风 2级
2018-07-03,星期二,28℃,24℃,小雨到中雨,西风 2级
2018-07-04,星期三,27℃,24℃,中雨,西风 1级
2018-07-05,星期四,30℃,26℃,多云转小雨,西风 2级
2018-07-06,星期五,27℃,24℃,小雨,西南风 1级
2018-07-07,星期六,30℃,25℃,多云,东风 1级
2018-07-08,星期日,33℃,25℃,小雨,东北风 1级
2018-07-09,星期一,34℃,26℃,小雨到中雨,东北风 2级
2018-07-10,星期二,35℃,25℃,多云,东南风 2级
2018-07-11,星期三,33℃,27℃,小雨,南风 2级
2018-07-12,星期四,34℃,27℃,晴,西南风 2级
2018-07-13,星期五,35℃,27℃,阴,西南风 1级
2018-07-14,星期六,36℃,25℃,多云,东风 2级
2018-07-15,星期日,37℃,27℃,多云,东南风 2级
2018-07-16,星期一,36℃,27℃,多云,东南风 2级
2018-07-17,星期二,38℃,27℃,多云,南风 2级
2018-07-18,星期三,40℃,28℃,晴,东南风 2级
2018-07-19,星期四,40℃,28℃,多云,东南风 3级
2018-07-20,星期五,39℃,29℃,晴,东南风 2级
2018-07-21,星期六,38℃,30℃,多云,东南风 2级
2018-07-22,星期日,39℃,29℃,多云,东风 2级
2018-07-23,星期一,39℃,29℃,多云,东南风 2级
2018-07-24,星期二,40℃,28℃,多云,东风 2级
2018-07-25,星期三,37℃,28℃,多云转小雨,西南风 1级
2018-07-26,星期四,37℃,27℃,多云,东南风 2级
2018-07-27,星期五,38℃,27℃,多云,东南风 2级
2018-07-28,星期六,38℃,29℃,多云,东南风 2级
2018-07-29,星期日,39℃,28℃,多云,东南风 2级
2018-07-30,星期一,33℃,27℃,阴,东风 2级
2018-07-31,星期二,33℃,26℃,小雨,东风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2018-08-01,星期三,33℃,24℃,多云,东风 1级
2018-08-02,星期四,33℃,24℃,多云,东风 2级
2018-08-03,星期五,34℃,23℃,多云,东北风 2级
2018-08-04,星期六,35℃,25℃,晴,西南风 2级
2018-08-05,星期日,33℃,24℃,多云,西风 1级
2018-08-06,星期一,31℃,25℃,大雨到暴风雨,北风 1级
2018-08-07,星期二,33℃,24℃,多云,东风 1级
2018-08-08,星期三,30℃,24℃,小雨到大雨,东南风 2级
2018-08-09,星期四,34℃,25℃,多云,东南风 1级
2018-08-10,星期五,36℃,24℃,晴,东北风 1级
2018-08-11,星期六,35℃,25℃,小雨转阴,西北风 1级
2018-08-12,星期日,30℃,25℃,多云,北风 1级
2018-08-13,星期一,37℃,25℃,多云,北风 1级
2018-08-14,星期二,33℃,24℃,多云,北风 1级
2018-08-15,星期三,31℃,26℃,阴,西风 1级
2018-08-16,星期四,36℃,25℃,多云,东北风 2级
2018-08-17,星期五,33℃,25℃,小雨到中雨,北风 2级
2018-08-18,星期六,33℃,24℃,晴,东风 2级
2018-08-19,星期日,35℃,24℃,晴,南风 1级
2018-08-20,星期一,38℃,27℃,多云,东南风 1级
2018-08-21,星期二,38℃,26℃,多云,东风 1级
2018-08-22,星期三,29℃,25℃,阴,西风 2级
2018-08-23,星期四,34℃,25℃,多云,东北风 2级
2018-08-24,星期五,34℃,24℃,晴,东风 1级
2018-08-25,星期六,35℃,24℃,晴,东风 2级
2018-08-26,星期日,35℃,25℃,晴,东风 1级
2018-08-27,星期一,36℃,25℃,多云,东风 1级
2018-08-28,星期二,37℃,28℃,晴,东风 1级
2018-08-29,星期三,37℃,27℃,晴,东风 1级
2018-08-30,星期四,36℃,27℃,多云,东风 2级
2018-08-31,星期五,36℃,26℃,晴,东南风 2级
日期,星期,最高温度,最低温度,天气,风向风力
2018-09-01,星期六,37℃,28℃,晴,东南风 2级
2018-09-02,星期日,38℃,30℃,多云,东风 2级
2018-09-03,星期一,37℃,29℃,多云,西南风 2级
2018-09-04,星期二,37℃,30℃,晴,南风 2级
2018-09-05,星期三,39℃,28℃,多云,东风 2级
2018-09-06,星期四,34℃,21℃,小雨,西风 2级
2018-09-07,星期五,22℃,19℃,多云,东北风 2级
2018-09-08,星期六,24℃,18℃,多云,西南风 1级
2018-09-09,星期日,27℃,20℃,阴,东风 2级
2018-09-10,星期一,21℃,18℃,多云,东风 2级
2018-09-11,星期二,20℃,18℃,多云,东北风 1级
2018-09-12,星期三,20℃,18℃,阴,东风 1级
2018-09-13,星期四,25℃,20℃,多云,东北风 2级
2018-09-14,星期五,24℃,19℃,多云,北风 2级
2018-09-15,星期六,25℃,21℃,阴,西北风 1级
2018-09-16,星期日,25℃,21℃,多云,西北风 2级
2018-09-17,星期一,23℃,20℃,阴,西北风 1级
2018-09-18,星期二,25℃,21℃,阴,北风 1级
2018-09-19,星期三,32℃,22℃,阴,东北风 2级
2018-09-20,星期四,25℃,21℃,多云,西风 2级
2018-09-21,星期五,23℃,20℃,多云,西北风 1级
2018-09-22,星期六,24℃,20℃,多云,东风 1级
2018-09-23,星期日,27℃,21℃,阴,东北风 1级
2018-09-24,星期一,23℃,19℃,大雨,东北风 2级
2018-09-25,星期二,23℃,20℃,阴,东北风 2级
2018-09-26,星期三,21℃,18℃,阴,北风 2级
2018-09-27,星期四,21℃,17℃,多云,东北风 2级
2018-09-28,星期五,21℃,17℃,阴,西南风 1级
2018-09-29,星期六,25℃,18℃,多云,东北风 1级
2018-09-30,星期日,23℃,21℃,小雨,西北风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2018-10-01,星期一,20℃,18℃,多云,西北风 1级
2018-10-02,星期二,17℃,16℃,中雨,西北风 1级
2018-10-03,星期三,18℃,16℃,阴,西南风 1级
2018-10-04,星期四,21℃,16℃,多云,北风 1级
2018-10-05,星期五,22℃,16℃,多云,西风 1级
2018-10-06,星期六,19℃,18℃,多云,北风 1级
2018-10-07,星期日,19℃,16℃,小雨,北风 1级
2018-10-08,星期一,19℃,16℃,阴,东北风 2级
2018-10-09,星期二,18℃,16℃,多云,西风 2级
2018-10-10,星期三,23℃,14℃,多云,东风 1级
2018-10-11,星期四,23℃,15℃,多云,东风 1级
2018-10-12,星期五,21℃,17℃,小雨,东风 2级
2018-10-13,星期六,18℃,14℃,多云,东风 2级
2018-10-14,星期日,17℃,13℃,多云,北风 1级
2018-10-15,星期一,19℃,13℃,阴,北风 1级
2018-10-16,星期二,19℃,15℃,晴,东北风 1级
2018-10-17,星期三,23℃,16℃,多云,东风 2级
2018-10-18,星期四,19℃,15℃,阴,东风 2级
2018-10-19,星期五,16℃,14℃,多云,东北风 2级
2018-10-20,星期六,17℃,15℃,多云,东北风 2级
2018-10-21,星期日,17℃,15℃,多云,北风 1级
2018-10-22,星期一,18℃,16℃,多云,东北风 1级
2018-10-23,星期二,18℃,16℃,阴,东北风 2级
2018-10-24,星期三,19℃,15℃,多云,东北风 2级
2018-10-25,星期四,18℃,11℃,多云,西北风 2级
2018-10-26,星期五,19℃,16℃,多云,东风 1级
2018-10-27,星期六,18℃,16℃,阴,东北风 1级
2018-10-28,星期日,19℃,16℃,阴,西风 1级
2018-10-29,星期一,20℃,15℃,多云,西北风 1级
2018-10-30,星期二,20℃,17℃,晴,西南风 2级
2018-10-31,星期三,25℃,14℃,晴,东风 1级
日期,星期,最高温度,最低温度,天气,风向风力
2018-11-01,星期四,23℃,13℃,晴,东风 1级
2018-11-02,星期五,24℃,13℃,晴,东南风 2级
2018-11-03,星期六,22℃,14℃,多云,东风 2级
2018-11-04,星期日,18℃,15℃,小雨,东北风 2级
2018-11-05,星期一,15℃,10℃,小雨,北风 2级
2018-11-06,星期二,11℃,10℃,阴,西南风 2级
2018-11-07,星期三,10℃,9℃,多云,西南风 1级
2018-11-08,星期四,15℃,8℃,晴,东风 2级
2018-11-09,星期五,15℃,10℃,阴,东北风 1级
2018-11-10,星期六,13℃,11℃,阴,东北风 1级
2018-11-11,星期日,13℃,11℃,晴,东北风 1级
2018-11-12,星期一,17℃,12℃,晴,东北风 1级
2018-11-13,星期二,16℃,11℃,多云,东北风 2级
2018-11-14,星期三,15℃,12℃,多云,东北风 2级
2018-11-15,星期四,14℃,12℃,阴,东北风 1级
2018-11-16,星期五,13℃,11℃,多云,北风 2级
2018-11-17,星期六,12℃,9℃,阴,西南风 2级
2018-11-18,星期日,9℃,8℃,多云,西南风 2级
2018-11-19,星期一,10℃,7℃,阴,东北风 1级
