日期,星期,最高温度,最低温度,WindDirection,WindSpeed,天气,风向风力,年,月,日,东北风,东南风,东风,北风,南风,无持续风向,西北风,西南风,西风,1级,2级,大于3级,小于3级,晴,多云,阴,雷阵雨,霾,雾,阵雨,小雨,中雨,大雨,雷雨,暴雨,雨夹雪,雨,暴风雨
2019-06-20,4.0,29,24,北风,1级,多云~雨,北风 1级,2019,6,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-21,5.0,29,25,西北风,2级,多云~雨,西北风 2级,2019,6,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-22,6.0,26,22,东北风,2级,小雨~中雨,东北风 2级,2019,6,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2019-06-23,7.0,26,22,东北风,2级,多云~阴,东北风 2级,2019,6,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,1.0,27,23,东北风,2级,小雨~雨,东北风 2级,2019,6,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-06-25,2.0,27,23,北风,2级,多云~阴,北风 2级,2019,6,25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-26,3.0,28,23,东北风,2级,多云,东北风 2级,2019,6,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-27,4.0,27,23,西北风,2级,多云~雨,西北风 2级,2019,6,27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-28,5.0,24,22,西风,2级,阴,西风 2级,2019,6,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-29,6.0,27,21,西风,1级,多云,西风 1级,2019,6,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-30,7.0,29,24,东风,1级,多云~晴,东风 1级,2019,6,30,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,1.0,33,24,东风,1级,多云~晴,东风 1级,2019,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-02,2.0,36,25,东风,2级,多云,东风 2级,2019,7,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-03,3.0,34,24,西北风,2级,多云,西北风 2级,2019,7,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-04,4.0,26,22,西风,1级,多云,西风 1级,2019,7,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-05,5.0,27,21,东北风,1级,多云,东北风 1级,2019,7,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-06,6.0,30,23,东北风,2级,阴,东北风 2级,2019,7,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07,7.0,26,23,北风,1级,多云~雨,北风 1级,2019,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-08,1.0,24,20,东北风,2级,阴~雨,东北风 2级,2019,7,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-09,2.0,28,22,东北风,1级,晴,东北风 1级,2019,7,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-10,3.0,30,22,东风,2级,阴,东风 2级,2019,7,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-11,4.0,30,24,东北风,2级,多云~雨,东北风 2级,2019,7,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-12,5.0,27,23,西南风,2级,小雨~雨,西南风 2级,2019,7,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-07-13,6.0,30,23,西南风,2级,多云,西南风 2级,2019,7,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-14,7.0,31,23,东风,1级,多云,东风 1级,2019,7,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15,1.0,29,24,东北风,1级,多云~雨,东北风 1级,2019,7,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-16,2.0,29,24,西风,1级,多云~雨,西风 1级,2019,7,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-17,3.0,30,24,西北风,1级,多云,西北风 1级,2019,7,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,4.0,27,24,西风,1级,多云~雨,西风 1级,2019,7,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-19,5.0,28,24,西风,1级,多云,西风 1级,2019,7,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-20,6.0,30,25,西南风,1级,多云~阴,西南风 1级,2019,7,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,7.0,32,26,东南风,2级,多云~雨,东南风 2级,2019,7,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-22,1.0,33,26,东北风,2级,多云~雨,东北风 2级,2019,7,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-23,2.0,30,24,西风,2级,阴,西风 2级,2019,7,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,3.0,30,24,西风,1级,多云~雨,西风 1级,2019,7,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-25,4.0,31,25,西南风,2级,阴~多云,西南风 2级,2019,7,25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,5.0,37,26,东南风,2级,晴,东南风 2级,2019,7,26,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-27,6.0,38,28,东南风,2级,晴~多云,东南风 2级,2019,7,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,7.0,37,29,东南风,2级,晴~多云,东南风 2级,2019,7,28,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,1.0,37,23,东风,1级,多云~阴,东风 1级,2019,7,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,2.0,32,27,西风,1级,多云~雨,西风 1级,2019,7,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-31,3.0,30,24,西南风,1级,多云~雨,西南风 1级,2019,7,31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-01,4.0,30,23,东风,2级,晴,东风 2级,2019,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,5.0,35,25,东风,2级,阴,东风 2级,2019,8,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-03,6.0,34,23,东北风,2级,多云,东北风 2级,2019,8,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,7.0,32,26,东北风,2级,多云,东北风 2级,2019,8,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05,1.0,33,25,东风,2级,多云~雨,东风 2级,2019,8,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-06,2.0,32,24,西北风,2级,阴~雨,西北风 2级,2019,8,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-07,3.0,30,24,西南风,2级,多云,西南风 2级,2019,8,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,4.0,32,25,东北风,1级,多云~雨,东北风 1级,2019,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-09,5.0,30,25,西南风,2级,多云~雨,西南风 2级,2019,8,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-10,6.0,33,25,西风,2级,晴,西风 2级,2019,8,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-11,7.0,37,27,南风,2级,晴,南风 2级,2019,8,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12,1.0,37,26,西北风,1级,晴,西北风 1级,2019,8,12,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13,2.0,38,26,东北风,2级,晴,东北风 2级,2019,8,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-14,3.0,35,26,西风,2级,多云,西风 2级,2019,8,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-15,4.0,35,26,东南风,1级,晴,东南风 1级,2019,8,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-16,5.0,36,25,东风,2级,晴,东风 2级,2019,8,16,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-17,6.0,37,26,东南风,1级,晴~多云,东南风 1级,2019,8,17,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-18,7.0,39,28,东南风,2级,晴~多云,东南风 2级,2019,8,18,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19,1.0,39,30,东南风,2级,晴~多云,东南风 2级,2019,8,19,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-20,2.0,39,30,东南风,2级,多云~阴,东南风 2级,2019,8,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-21,3.0,37,28,东南风,2级,多云,东南风 2级,2019,8,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,4.0,37,27,东南风,2级,晴,东南风 2级,2019,8,22,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,5.0,36,28,东南风,2级,晴~多云,东南风 2级,2019,8,23,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24,6.0,37,27,东南风,1级,晴~多云,东南风 1级,2019,8,24,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-25,7.0,38,29,东风,1级,晴,东风 1级,2019,8,25,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26,1.0,38,29,东风,2级,晴~多云,东风 2级,2019,8,26,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,2.0,34,28,西风,2级,多云~雨,西风 2级,2019,8,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-28,3.0,29,25,西北风,2级,多云~雨,西北风 2级,2019,8,28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-29,4.0,29,24,东北风,2级,阴,东北风 2级,2019,8,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30,5.0,28,22,东南风,1级,阴,东南风 1级,2019,8,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,6.0,26,21,东风,2级,阴,东风 2级,2019,8,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01,7.0,27,22,东风,1级,阴~多云,东风 1级,2019,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02,1.0,29,22,东南风,1级,多云~雨,东南风 1级,2019,9,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-03,2.0,33,23,东南风,2级,晴,东南风 2级,2019,9,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04,3.0,34,25,东风,2级,小雨~阴,东风 2级,2019,9,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019-09-05,4.0,30,26,东北风,1级,多云,东北风 1级,2019,9,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-06,5.0,32,22,东北风,2级,多云,东北风 2级,2019,9,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-07,6.0,31,23,东北风,1级,小雨~中雨,东北风 1级,2019,9,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2019-09-08,7.0,26,24,东风,2级,中雨~大雨,东风 2级,2019,9,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2019-09-09,1.0,26,23,东南风,1级,小雨~中雨,东南风 1级,2019,9,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2019-09-10,2.0,30,24,东风,1级,多云~雨,东风 1级,2019,9,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-11,3.0,34,26,南风,2级,多云,南风 2级,2019,9,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,4.0,34,26,东南风,2级,晴~多云,东南风 2级,2019,9,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,5.0,36,21,西风,2级,多云~雨,西风 2级,2019,9,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-14,6.0,27,19,西南风,2级,阴,西南风 2级,2019,9,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,7.0,25,18,西南风,2级,多云~阴,西南风 2级,2019,9,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,1.0,23,18,西南风,2级,多云~雨,西南风 2级,2019,9,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-17,2.0,24,21,北风,2级,多云~阴,北风 2级,2019,9,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,3.0,24,19,南风,2级,阴,南风 2级,2019,9,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-19,4.0,25,19,北风,2级,多云~雨,北风 2级,2019,9,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-20,5.0,20,17,西风,2级,晴,西风 2级,2019,9,20,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-21,6.0,26,16,北风,1级,多云,北风 1级,2019,9,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-22,7.0,26,18,东北风,1级,多云,东北风 1级,2019,9,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-23,1.0,29,18,东风,2级,多云,东风 2级,2019,9,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-24,2.0,24,17,西北风,2级,小雨~雨,西北风 2级,2019,9,24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-09-25,3.0,22,18,东南风,1级,多云~晴,东南风 1级,2019,9,25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-26,4.0,27,17,东风,1级,晴,东风 1级,2019,9,26,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-27,5.0,27,18,东北风,1级,晴,东北风 1级,2019,9,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-28,6.0,29,19,东风,1级,晴,东风 1级,2019,9,28,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-29,7.0,31,20,东南风,2级,晴~多云,东南风 2级,2019,9,29,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,1.0,29,22,东南风,2级,多云,东南风 2级,2019,9,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01,2.0,27,23,东风,2级,多云,东风 2级,2019,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02,3.0,28,22,东北风,1级,多云~雨,东北风 1级,2019,10,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-03,4.0,28,22,西北风,2级,多云~雨,西北风 2级,2019,10,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-04,5.0,25,22,西风,1级,阴~雨,西风 1级,2019,10,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-05,6.0,24,20,西南风,2级,晴~雨,西南风 2级,2019,10,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-06,7.0,28,21,北风,2级,多云~雨,北风 2级,2019,10,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-07,1.0,22,19,西风,2级,阴~雨,西风 2级,2019,10,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-08,2.0,21,18,西风,2级,多云,西风 2级,2019,10,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09,3.0,25,17,北风,2级,阴~雨,北风 2级,2019,10,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-10,4.0,23,18,西南风,2级,多云~雨,西南风 2级,2019,10,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-11,5.0,18,17,西风,2级,晴,西风 2级,2019,10,11,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-12,6.0,22,18,南风,1级,晴~多云,南风 1级,2019,10,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13,7.0,23,18,东北风,1级,小雨~雨,东北风 1级,2019,10,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-10-14,1.0,21,18,东北风,2级,多云~雨,东北风 2级,2019,10,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-15,2.0,20,15,东北风,2级,小雨~雨,东北风 2级,2019,10,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-10-16,3.0,19,16,东北风,1级,多云,东北风 1级,2019,10,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-17,4.0,19,15,东北风,1级,晴,东北风 1级,2019,10,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-18,5.0,24,14,东北风,2级,晴,东北风 2级,2019,10,18,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-19,6.0,25,14,东北风,2级,多云,东北风 2级,2019,10,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-20,7.0,19,18,东北风,1级,多云~雨,东北风 1级,2019,10,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-21,1.0,20,16,东北风,2级,多云~雨,东北风 2级,2019,10,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-22,2.0,19,16,西风,1级,阴,西风 1级,2019,10,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-23,3.0,22,16,东北风,2级,多云,东北风 2级,2019,10,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,4.0,20,16,东北风,2级,小雨~中雨,东北风 2级,2019,10,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2019-10-25,5.0,16,13,西风,2级,小雨~中雨,西风 2级,2019,10,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2019-10-26,6.0,15,13,西南风,1级,阴~雨,西南风 1级,2019,10,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-27,7.0,15,12,西南风,2级,多云~阴,西南风 2级,2019,10,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,1.0,20,13,西南风,1级,晴,西南风 1级,2019,10,28,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-29,2.0,23,13,东北风,2级,阴~多云,东北风 2级,2019,10,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-30,3.0,21,14,东风,1级,阴~多云,东风 1级,2019,10,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,4.0,22,15,东北风,1级,多云,东北风 1级,2019,10,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,5.0,20,16,北风,1级,小雨~雨,北风 1级,2019,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-11-02,6.0,17,14,西北风,1级,晴~多云,西北风 1级,2019,11,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-03,7.0,22,14,东北风,1级,晴,东北风 1级,2019,11,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,1.0,21,15,东北风,2级,阴,东北风 2级,2019,11,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-05,2.0,18,15,东风,1级,小雨~雨,东风 1级,2019,11,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-11-06,3.0,15,13,东北风,2级,多云,东北风 2级,2019,11,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-07,4.0,19,12,东北风,1级,多云,东北风 1级,2019,11,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-08,5.0,19,14,东风,2级,阴~多云,东风 2级,2019,11,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-09,6.0,19,16,东北风,1级,阴,东北风 1级,2019,11,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-10,7.0,17,14,南风,1级,多云,南风 1级,2019,11,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
